project_id,report_contract_id,report_year,funding_year,description,project_type,location,region,region_clean,contractor,contractor_clean,cost,cost_numeric,start_date,start_date_iso,completion_date,completion_date_iso,lat,lng
803,21PF0030,2024,2024,"Construction of Kapangan Flood Control Sta. 8+241 - 8+374 (R.S.), Sta. 8+243 - 8+374 (L.S.),Kapangan, Benguet",,BENGUET,XIII,Region XIII,FAMILY CIRCLE CONSTRUCTION,FAMILY CIRCLE,"11,489,414.45",11489414.45,03/06/2024,2024-03-06,12/02/2022,2022-12-02,9.011911,125.658036
10141,22MH0023,,,"Construction of River Bank Protection at Brgy. Lupoken, Palimbang, Sultan Kudarat",,SULTAN KUDARAT,,SULTAN KUDARAT,CS CONST. AND SUPPLY INC. (FORMERLY: CS CONSTRUCTION AND SUPPLY),CS CONST. AND SUPPLY (FORMERLY: CS AND SUPPLY),"96,499,932.16",96499932.16,,,12/01/2022,2022-12-01,,
10142,22MH0025,,,"Construction of River Bank Protection/Flood Control at Brgy Badiangon, Palimbang, Sultan Kudarat",,SULTAN KUDARAT,,SULTAN KUDARAT,CS CONST. AND SUPPLY INC. (FORMERLY: CS CONSTRUCTION AND SUPPLY),CS CONST. AND SUPPLY (FORMERLY: CS AND SUPPLY),"67,550,000.00",67550000.0,,,12/01/2022,2022-12-01,,
9592,22LC0193,,,"Construction of Concrete Revetment including Pump Station, Sadpudon Creek, Carmen, Davao del Norte",,DAVAO DEL NORTE,,DAVAO DEL NORTE,WERR CORPORATION INTERNATIONAL / METRO GEAR CONSTRUCTION CORP.,WERR INTERNATIONAL / METRO GEAR,"99,000,000.00",99000000.0,,,12/01/2022,2022-12-01,,
9391,21KK0121,,,"Construction of Flood Control Structures along Balatukan River (Phase 1), Barangay Napaliran, Balingasag, Misamis Oriental",,MISAMIS ORIENTAL,,MISAMIS ORIENTAL,ONE NINE ONE TRADING,ONE NINE ONE TRADING,"19,795,000.00",19795000.0,,,12/01/2022,2022-12-01,,
8150,22HI0018,,,"Construction of Flood Control Structure along Panalipan River, Catmon, Cebu",,CEBU,,CEBU,QUIRANTE CONSTRUCTION CORPORATION (FORMERLY: QUIRANTE CONSTRUCTION),QUIRANTE (FORMERLY: QUIRANTE ),"86,774,888.00",86774888.0,,,12/01/2022,2022-12-01,,
8078,22HF0007,,,"Construction of Flood Mitigation Structure at Camanchilles River, Sta. 0+449 - Sta. 0+698, Brgy. Talavera, Toledo City, Cebu",,CEBU,,CEBU,JJ &J CONSTRUCTION & GENERAL SUPPLY / PLD CONSTRUCTION AND DEVELOPMENT INC. (FORMERLY: PLD CONSTRUCTION),JJ & J & GENERAL SUPPLY / PLD AND DEVELOPMENT (FORMERLY: PLD ),"44,272,101.34",44272101.34,,,12/01/2022,2022-12-01,,
7992,22HB0145,2024,2024,"Repair/Rehabilitation of Flood Control, Tabajan, Guindulman, Bohol",,BOHOL,Construction of Flood Mitigation Structure,CONSTRUCTION OF FLOOD MITIGATION STRUCTURE,ZLREJ TRADING AND CONSTRUCTION CORPORATION,ZLREJ TRADING AND,"27,612,750.52",27612750.52,02/22/2024,2024-02-22,12/01/2022,2022-12-01,9.99967,122.79926
6793,22FO0034,,,"Construction of Groundsill Dam along Tobgon River (Downstream) of Tobgon Bridge, Ligao City, Albay",,ALBAY,,ALBAY,HI-TONE CONSTRUCTION & DEVELOPMENT CORP. (FORMERLY,HI-TONE & DEVELOPMENT (FORMERLY,"67,550,000.00",67550000.0,,,12/01/2022,2022-12-01,,
6362,22E00057,2024,2024,"Construction of Pili Flood Control Structure (Phase 2), Looc, Romblon",,ROMBLON,Construction of Slope Protection Structure,CONSTRUCTION OF SLOPE PROTECTION STRUCTURE,LEGACY CONSTRUCTION CORPORATION (FORMERLY: LEGACY CONSTRUCTION),LEGACY (FORMERLY: LEGACY ),"115,776,410.02",115776410.02,04/01/2024,2024-04-01,12/01/2022,2022-12-01,14.636266,121.110178
4236,22CD0152,,,"Construction of Flood Control Structure along Bulo River, Sta. 15+100 - Sta. 15+400, Sta. Lucia, San Miguel, Bulacan",,BULACAN,,BULACAN,"729 CONSTRUCTION, INC. (FORMERLY 722 CONSTRUCTION, INC.)",729 (FORMERLY 722 ),"48,997,428.26",48997428.26,,,12/01/2022,2022-12-01,,
3563,21CA0048,,,"Construction/Rehabilitation of Flood Control Project in Pentor-Balsik River, Daang Bago Section, Phase B, Dinalupihan, Bataan",,BATAAN,,BATAAN,ORANI CONSTRUCTION AND SUPPLY CORPORATION (FORMERLY:ORANI BUILDERS & SUPPLY),ORANI AND SUPPLY (FORMERLY:ORANI & SUPPLY),"48,999,998.19",48999998.19,,,12/01/2022,2022-12-01,,
2973,22BC0081,2024,2024,"Construction of Flood Control Structure along Langgangan River, Sanjera San Pablo of Brgy. Capacuan, Sta. Praxedes, Cagayan",,CAGAYAN,V,Region V,HHK CONSTRUCTION,HHK,"19,600,000.00",19600000.0,05/17/2024,2024-05-17,12/01/2022,2022-12-01,12.985175,124.002973
2287,21AD0029,,,"Construction of Cabugao Flood Control, Barangay Cabugao, Suyo, Ilocos Sur",,ILOCOS SUR,,ILOCOS SUR,VILLAR GENERAL CONSTRUCTION AND SUPPLIES,VILLAR GENERAL AND SUPPLIES,"9,799,946.61",9799946.61,,,12/01/2022,2022-12-01,,
1865,21OF0193,,,"Construction of Flood Control Structures at Barangay Bagong Silangan, Quezon City",,QUEZON CITY,,QUEZON CITY,PRECIOUS CONSTRUCTION / DARCY & ANNA BUILDERS & TRADING,PRECIOUS / DARCY & ANNA & TRADING,"94,973,033.00",94973033.0,,,12/01/2022,2022-12-01,,
1467,22OC0107,,,"Improvement/Sheetpiling of Villanueva Creek Tributary from Filipinas Ave. to 11th St., Parañaque City",,PARAÑAQUE CITY,,PARAÑAQUE CITY,AKN CONSTRUCTION CORPORATION,AKN,"48,997,087.44",48997087.44,,,12/01/2022,2022-12-01,,
1386,22OC0024,,,"Rehabilitation/ Upgrading and Drainage Improvement along Santan St., Rosal St., and its Vicinity, Brgy. Pembo, Makati City",,MAKATI CITY,,MAKATI CITY,ALEXA TRADING & CONSTRUCTION,ALEXA TRADING &,"3,723,510.28",3723510.28,,,12/01/2022,2022-12-01,,
660,22PA0151,2024,2024,"Construction of Barbarsik Flood Control Structure (Phase II), San Juan, Abra",,ABRA,VII,Region VII,ROCK-WBL CONSTRUCTION CORP. (FOR: ROCK-WBL CONSTRUCTION TRADING & SERVICES),ROCK-WBL (FOR: ROCK-WBL TRADING & SERVICES),"48,997,532.00",48997532.0,03/07/2024,2024-03-07,12/01/2022,2022-12-01,10.138493,124.17466
10356,22NG0017,,,"Construction of River Control Structure, Sison, Surigao del Norte",,SURIGAO DEL NORTE,,SURIGAO DEL NORTE,"GICAR CONSTRUCTION, INC.",GICAR,"48,467,977.50",48467977.5,,,11/30/2022,2022-11-30,,
9395,22KK0043,2024,2024,"Construction of Drainage System, Kalawag-Quezon Road, Kalawag, Balingasag, Misamis Oriental",,MISAMIS ORIENTAL,Construction of Flood Mitigation Facility,CONSTRUCTION OF FLOOD MITIGATION FACILITY,L & L CONSTRUCTION,L & L,"9,800,000.00",9800000.0,02/12/2024,2024-02-12,11/30/2022,2022-11-30,14.6768,120.939567
9360,22KD0036,,,"Construction of Drainage in Brgy. Consolacion, Cagayan de Oro City",,MISAMIS ORIENTAL,,MISAMIS ORIENTAL,"NAHARO BUILDERS, INC.",NAHARO,"4,893,595.87",4893595.87,,,11/30/2022,2022-11-30,,
9286,22K00083,,,"Construction of Flood Mitigation Structure, Matling River, Package 2, Malabang, Lanao del Sur",,LANAO DEL SUR,,LANAO DEL SUR,M.M.A. ACHIEVER CONSTRUCTION & DEVELOPMENT CORP. / RENREN TRADING AND CONSTRUCTION SERVICES,M.M.A. ACHIEVER & DEVELOPMENT / RENREN TRADING AND SERVICES,"75,655,911.80",75655911.8,,,11/30/2022,2022-11-30,,
9228,22KF0012,2024,2024,"Construction of Flood Control Structure along Iligan River, Isla Verde Section, Barangay Abuno, Iligan City, Lanao del Norte",,LANAO DEL NORTE,II,Region II,RED CONSTRUCTION TECHNIK,RED TECHNIK,"29,400,000.00",29400000.0,05/13/2024,2024-05-13,11/30/2022,2022-11-30,17.109228,121.68546
8851,22IG0009,,,"Construction of Hipusngo Flood Control Structure, Brgy. Hipusngo, Baybay City, Leyte",,LEYTE,,LEYTE,RJIR ENTERPRISES CORPORATION,RJIR ENTERPRISES,"48,436,562.67",48436562.67,,,11/30/2022,2022-11-30,,
8852,22IG0010,2024,2024,"Construction of Dungca-an Flood Control Structure, (Pagbanganan Section), Baybay City, Leyte",,LEYTE,I,Region I,RJIR ENTERPRISES CORPORATION,RJIR ENTERPRISES,"48,338,500.00",48338500.0,02/27/2024,2024-02-27,11/30/2022,2022-11-30,16.348852,120.448396
8853,22IG0012,,,"Construction of Bagalongon Flood Control Structure, Brgy. Balensasayao, Abuyog, Leyte",,LEYTE,,LEYTE,LEDA CONSTRUCTION INCORPORATED,LEDA,"48,019,930.67",48019930.67,,,11/30/2022,2022-11-30,,
7968,21HC0021,2024,2024,"Construction of Inabanga Flood Control, Inabanga, Bohol",,BOHOL,Construction of Flood Mitigation Structure,CONSTRUCTION OF FLOOD MITIGATION STRUCTURE,BNYU DEVELOPMENT CORPORATION (FORMERLY:BNYU ENTERPRISES & CONSTRUCTION),BNYU DEVELOPMENT (FORMERLY:BNYU ENTERPRISES & ),"38,703,951.53",38703951.53,02/21/2024,2024-02-21,11/30/2022,2022-11-30,14.567879,120.997968
7130,22F00052,,,"Construction of Barit River Flood Mitigation Structure (Antipolo Young Section), Nabua, Camarines Sur",,CAMARINES SUR,,CAMARINES SUR,RAMARPLUS INCORPORATED (FORMERLY RAMAR ENTERPRISES,RAMARPLUS (FORMERLY RAMAR ENTERPRISES,"93,127,727.21",93127727.21,,,11/30/2022,2022-11-30,,
7131,22F00065,,,"Construction of Barit River Flood Mitigation Structure (San Jose Section), Nabua, Camarines Sur",,CAMARINES SUR,,CAMARINES SUR,RAMARPLUS INCORPORATED (FORMERLY RAMAR ENTERPRISES,RAMARPLUS (FORMERLY RAMAR ENTERPRISES,"97,244,668.14",97244668.14,,,11/30/2022,2022-11-30,,
6032,21EB0087,,,"Construction of Sabang River Protection Dike, Barangay Buenavista, Sablayan, Occidental Mindoro",,OCCIDENTAL MINDORO,,OCCIDENTAL MINDORO,JRMX CONSTRUCTION & GENERAL MERCHANDISE,JRMX & GENERAL MERCHANDISE,"29,255,752.25",29255752.25,,,11/30/2022,2022-11-30,,
5119,22DB0029,,,"Construction of Seawall, Brgy. Carrenahan, Balayan, Batangas",,BATANGAS,,BATANGAS,HGG BUILDERS & SUPPLY,HGG & SUPPLY,"49,000,000.00",49000000.0,,,11/30/2022,2022-11-30,,
3951,22CC0212,,,"Rehabilitation of Waterways and Construction of Flood Control Structure along Balagtas River (Longos Section), Balagtas, Bulacan",,BULACAN,,BULACAN,SAMJS CONSTRUCTION SERVICES,SAMJS SERVICES,"29,398,972.04",29398972.04,,,11/30/2022,2022-11-30,,
3441,22BI0035,,,"Construction of Busilac - Magsaysay Flood Control (Busilac Section) at Barangay Busilac, Bayombong, Nueva Vizcaya",,NUEVA VIZCAYA,,NUEVA VIZCAYA,DALCON CONSTRUCTION,DALCON,"49,000,000.00",49000000.0,,,11/30/2022,2022-11-30,,
2972,22BC0032,,,"Construction of Sto. Tomas Flood Control along Abulug River (Sta. 15+162 - Sta. 15+412 L/S), Abulug, Cagayan",,CAGAYAN,,CAGAYAN,JLL PULSAR CONSTRUCTION CORPORATION (FORMERLY: PULSAR CONSTRUCTION),JLL PULSAR (FORMERLY: PULSAR ),"49,000,000.00",49000000.0,,,11/30/2022,2022-11-30,,
2732,22AI0106,,,"Construction of Flood Control Structure along Cabulandayan River, Brgy. San Eugenio, Natividad, Pangasinan",,PANGASINAN,,PANGASINAN,RIVBROS CONSTRUCTION FACTORS & DEVELOPMENT,RIVBROS FACTORS & DEVELOPMENT,"29,390,746.66",29390746.66,,,11/30/2022,2022-11-30,,
2153,22A00181,2024,2024,"Construction of Dike Extension along Bongo River (Right Bank), Brgy. Tabtabagan, Banna, Ilocos Norte",,ILOCOS NORTE,XII,Region XII,VIKING CONSTRUCTION & SUPPLIES / BJMJB CONSTRUCTION & SUPPLY,VIKING & SUPPLIES / BJMJB & SUPPLY,"55,928,505.00",55928505.0,03/25/2024,2024-03-25,11/30/2022,2022-11-30,7.215358,124.794557
1680,21OE0018,2024,2024,"Construction of Retention Basin along Estero de Valencia Phase III, Manila City",,CITY OF MANILA,IX,Region IX,ST. TIMOTHY CONSTRUCTION CORPORATION,ST. TIMOTHY,"46,940,474.10",46940474.1,04/22/2024,2024-04-22,11/30/2022,2022-11-30,7.74619,123.168055
917,21PI0014,2022,2022,"Construction of Magatiley Flood Control; Sta. 67 +225 - Sta. 67 + 900 (R.S.) along Chico River, Bauko, Mountain Province",,MOUNTAIN PROVINCE,IV-B,IV-B,3K ROCK ENGINEERING / OLSIM CONSTRUCTION,3K ROCK ENGINEERING / OLSIM,"70,693,005.00",70693005.0,02/21/2022,2022-02-21,11/30/2022,2022-11-30,9.26049,118.05797
883,22PK0005,2024,2024,"Construction of Dao-angan Flood Control Structure, Sta. 141+960 - Sta. 142+110 (B.S.), Dao-angan, Balbalan, Kalinga",,KALINGA,Construction of Revetment,CONSTRUCTION OF REVETMENT,BHM CONSTRUCTION,BHM,"14,311,781.71",14311781.71,03/18/2024,2024-03-18,11/30/2022,2022-11-30,14.693778,121.111079
874,21PK0022,2024,2024,"Construction of Dao-angan Bridge Flood Control Sta. 141+900 - Sta. 141+960 (B.S.), Dao-angan, Balbalan, Kalinga",,KALINGA,VII,Region VII,BHM CONSTRUCTION,BHM,"9,563,952.77",9563952.77,07/04/2024,2024-07-04,11/30/2022,2022-11-30,10.348742,123.929593
10019,22MB0014,,,"Construction of Concrete Revetment Lower Klinan-Mabuhay (Silway River Basin), Sta. 0+000 - Sta. 0+694, Brgy. Mabuhay, General Santos City",,SOUTH COTABATO,,SOUTH COTABATO,J.G. ORANZA CONSTRUCTION,J.G. ORANZA,"96,498,596.33",96498596.33,,,11/29/2022,2022-11-29,,
9532,22LA0121,,,"Construction of Revetment along Pagtulian River, Sta. 0+000 - Sta. 0+750 (BS), Bukal, Nabunturan, Davao de Oro",,DAVAO DE ORO,,DAVAO DE ORO,LEGACY CONSTRUCTION CORPORATION (FORMERLY: LEGACY CONSTRUCTION) / DOUBLE J CONSTRUCTION AND SUPPLY,LEGACY (FORMERLY: LEGACY ) / DOUBLE J AND SUPPLY,"57,215,519.61",57215519.61,,,11/29/2022,2022-11-29,,
7241,21FM0037,,,"Construction of Sitio Guiwanon Shore Protection, Sitio Guiwanon, Barangay Danao, San Jacinto, Masbate",,MASBATE,,MASBATE,CENTERWAYS CONSTRUCTION AND DEVELOPMENT INC.,CENTERWAYS AND DEVELOPMENT,"51,456,790.87",51456790.87,,,11/29/2022,2022-11-29,,
7242,21FM0038,,,"Construction of Sitio Dalakit Shore Protection, Sitio Dalakit, Barangay McArthur, Monreal, Masbate",,MASBATE,,MASBATE,HI-TONE CONSTRUCTION & DEVELOPMENT CORP. (FORMERLY / L BROS CONSTRUCTION AND SUPPLY INC (FORMERLY: L BROS. CONSTRUCTION & SUPPLY),HI-TONE & DEVELOPMENT (FORMERLY / L BROS AND SUPPLY (FORMERLY: L BROS. & SUPPLY),"50,425,248.21",50425248.21,,,11/29/2022,2022-11-29,,
7054,21FF0031,,,"Construction of Slope Protection (Riprapping), Bell (Creek), Magarao, Camarines Sur",,CAMARINES SUR,,CAMARINES SUR,MRBAY CONSTRUCTION,MRBAY,"3,959,871.70",3959871.7,,,11/29/2022,2022-11-29,,
4898,22CJ0194,,,"Construction of Slope Protection Structure along Camiling River, Poblacion D to G Serction (Package C), Camiling, Tarlac",,TARLAC,,TARLAC,A.C. SOLIVEN CONSTRUCTION & GENERAL MERCHANDISE,A.C. SOLIVEN & GENERAL MERCHANDISE,"97,015,000.00",97015000.0,,,11/29/2022,2022-11-29,,
4260,22CD0212,,,"Construction of Slope Protection Structure, Brgy. San Roque, City of San Jose del Monte, Bulacan",,BULACAN,,BULACAN,C.T. LEONCIO CONSTRUCTION & TRADING,C.T. LEONCIO & TRADING,"39,197,202.76",39197202.76,,,11/29/2022,2022-11-29,,
3961,22CC0269,2025,2025,"Construction of Riverbank Protection along Angat River Culianin to Cambaog, Plaridel, Bulacan",,BULACAN,III,Region III,M3 KONSTRACT CORPORATION (FORMERLY:MARGARITA CONSTRUCTION),M3 KONSTRACT (FORMERLY:MARGARITA ),"57,899,336.29",57899336.29,02/11/2025,2025-02-11,11/29/2022,2022-11-29,15.303961,120.868675
3408,22BJ0044,,,"Construction of Flood Mitigation Structures along Sta. Fe River, BONE SOUTH Section, Aritao, Nueva Vizcaya",,NUEVA VIZCAYA,,NUEVA VIZCAYA,AMP 723 CONSTRUCTION CORPORATION (FORMERLY: A.M.P. CONSTRUCTION),AMP 723 (FORMERLY: A.M.P. ),"34,138,606.28",34138606.28,,,11/29/2022,2022-11-29,,
770,22PE0042,2024,2024,"Construction of Cacuduran Flood Control, Nawal, Bokod, Benguet",,BENGUET,II,Region II,POLO ENGINEERING & CONSTRUCTION,POLO ENGINEERING &,"19,510,507.33",19510507.33,04/15/2024,2024-04-15,11/29/2022,2022-11-29,17.177006,121.57758
9578,22LC0040,,,"Construction of Saug River Flood Control, Pagsabangan Section, Tagum City, Davao del Norte",,DAVAO DEL NORTE,,DAVAO DEL NORTE,GP & H CONSTRUCTION INCORPORATED (FORMERLY: GP & H CONSTRUCTION & SUPPLY),GP & H (FORMERLY: GP & H & SUPPLY),"57,900,000.00",57900000.0,,,11/28/2022,2022-11-28,,
9096,22KA0059,,,"Construction of Spillway, Barangay Bontongon, Impasug-ong, Bukidnon",,BUKIDNON,,BUKIDNON,MAMAWAG CONSTRUCTION,MAMAWAG,"24,500,000.00",24500000.0,,,11/28/2022,2022-11-28,,
8666,22I00021,,,"Construction (Completion) of Storm Surge Protection: Tide Embankment, Section 5, Phase 2, Brgy. Cogon, Palo, Leyte",,LEYTE,,LEYTE,820 BUILDERS AND SUPPLIES,820 AND SUPPLIES,"24,124,097.61",24124097.61,,,11/28/2022,2022-11-28,,
6495,22JA0011,2024,2024,"Construction of Zamboanga Economic Zone Seafront, San Ramon Shoreline Protection, San Ramon, Zamboanga City",,ZAMBOANGA DEL SUR,IV-A,IV-A,YN BUILDERS AND SUPPLY,YN AND SUPPLY,"19,071,820.96",19071820.96,06/05/2024,2024-06-05,11/28/2022,2022-11-28,13.69877,122.16495
5964,22EA0055,2024,2024,"Construction of Sawi Flood Control, Sta. 0+000 - Sta. 0+680, Boac, Marinduque",,MARINDUQUE,XII,Region XII,R.T.Y. CONSTRUCTION,R.T.Y.,"86,848,824.12",86848824.12,07/15/2024,2024-07-15,11/28/2022,2022-11-28,7.241169,124.535964
5609,22DI0021,2023,2023,"Construction/Improvement of Revetment along Tiway-Tiway River, Cabuyao City, Laguna",,LAGUNA,V,Region V,AARCON BUILDERS,AARCON,"47,153,622.93",47153622.93,06/30/2023,2023-06-30,11/28/2022,2022-11-28,13.45859,123.35609
5586,22DI0020,2024,2024,"Construction of Revetment along Malitlit Waterways, (Staggered), Brgy. Malitlit, Sta. Rosa City, Laguna",,LAGUNA,II,Region II,POWER K CONSTRUCTION SUPPLY & SERVICES / EOZ CONSTRUCTION,POWER K SUPPLY & SERVICES / EOZ,"43,475,714.00",43475714.0,06/10/2024,2024-06-10,11/28/2022,2022-11-28,16.572246,121.725586
5146,22DE0038,,,"Construction of Flood Control Structures along Tangisan to Takad River, Libjo, Batangas",,BATANGAS,,BATANGAS,RUSMEN BUILDERS & DEVELOPMENT CORPORATION (FORMERL,RUSMEN & DEVELOPMENT (FORMERL,"29,400,000.00",29400000.0,,,11/28/2022,2022-11-28,,
4961,22CJ0184,,,"Construction of Slope Protection Structure along Tarlac River Control Left Dike, Tibagan-Tibag-Section Package B, Tarlac Citv, Tarlac",,TARLAC,,TARLAC,ROYAL CROWN MONARCH CONSTRUCTION & SUPPLIES CORP.,ROYAL CROWN MONARCH & SUPPLIES,"93,605,000.00",93605000.0,,,11/28/2022,2022-11-28,,
4892,22CJ0187,,,"Construction of Slope Protection Structure Along Camiling River Right Bank, Surgui 1st - Cacamilingan Sur Section (Package B), Camiling, Tarlac",,TARLAC,,TARLAC,ROYAL CROWN MONARCH CONSTRUCTION & SUPPLIES CORP.,ROYAL CROWN MONARCH & SUPPLIES,"93,605,000.00",93605000.0,,,11/28/2022,2022-11-28,,
4889,22CJ0113,2024,2024,"Construction of Slope Protection Structure with Steel Sheet Pile Foundation Along Delinquente Creek, Bacabac Section (Package B), Camiling, Tarlac",,TARLAC,VIII,Region VIII,ROYAL CROWN MONARCH CONSTRUCTION & SUPPLIES CORP.,ROYAL CROWN MONARCH & SUPPLIES,"94,859,500.09",94859500.09,09/03/2024,2024-09-03,11/28/2022,2022-11-28,12.3538,124.488963
3936,22CC0137,,,"Construction of Flood Control Structure along Angat River (Sta. 0 + 672 - Sta. 1 + 007), San Pedro and Poblacion Section, Bustos and Baliuag, Bulacan",,BULACAN,,BULACAN,TBB CONSTRUCTION CORP.,TBB,"45,073,035.02",45073035.02,,,11/28/2022,2022-11-28,,
1510,22OD0040,2024,2024,"Construction of Flood Control Wall along the Banks of Creeks along Shelterville Creek, Brgy. 171 (Phase 2), Caloocan City",,CALOOCAN CITY,XII,Region XII,IM CONSTRUCTION CORPORATION,IM,"43,670,120.16",43670120.16,07/22/2024,2024-07-22,11/28/2022,2022-11-28,6.130522,125.151076
1365,21OC0147,,,"Construction of Drainage Main Along Gil Puyat Avenue Including Raising of Grade From South Super Highway (SSH) Towards Estero De Tripa De Gallina, Barangay San Isidro, Makati City",,MAKATI CITY,,MAKATI CITY,"A.L. SALAZAR CONSTRUCTION, INC.",A.L. SALAZAR,"69,300,000.00",69300000.0,,,11/28/2022,2022-11-28,,
1037,22OA0071,,,"Construction of Riverwall along Muzon River, Baranrangay Muzon, Malabon City",,MALABON CITY,,MALABON CITY,AKN CONSTRUCTION CORPORATION,AKN,"39,600,000.00",39600000.0,,,11/28/2022,2022-11-28,,
728,21PC0010,2024,2024,"Construction of Sipa-San Mariano Flood Control Structure along Apayao River, Sta. 25 + 380 - Sta. 25 + 700 (L/S), Sta. Marcela, Apayao",,APAYAO,II,Region II,ASC CONSTRUCTION & CONCRETE PRODUCTS,ASC & CONCRETE PRODUCTS,"45,942,583.67",45942583.67,07/17/2024,2024-07-17,11/28/2022,2022-11-28,16.717258,121.728525
717,22PB0018,2024,2024,"Construction of Apayao River Flood Control Structure, Sta. 82+292 - Sta. 82+592, Brgy. Nagbabalayan, Kabugao, Apayao",,APAYAO,II,Region II,TAGEL CORPORATION,TAGEL,"23,872,800.00",23872800.0,07/17/2024,2024-07-17,11/28/2022,2022-11-28,16.717258,121.728525
655,22PA0129,2024,2024,"Construction of Pang-ot Flood Control, Lagayan",,ABRA,III,Region III,739 BUILDERS,739,"48,998,000.00",48998000.0,04/30/2024,2024-04-30,11/28/2022,2022-11-28,16.007996,121.665518
657,22PA0140,2024,2024,"Construction of Buli Flood Mitigation Facilities along Major River Basin (Phase III), Sta. 5 + 400 - Sta. 5 + 700, La Paz, Abra",,ABRA,IX,Region IX,739 BUILDERS,739,"48,997,900.00",48997900.0,04/17/2024,2024-04-17,11/28/2022,2022-11-28,7.77551,122.91517
9193,22KE0040,,,"Construction of River Control/ Drainage System at Catibac Box Culvert, K47+000.00 - K47+212.50, K47+212.50 - K47+276.00, K47+212.50 - K47+231.50, K47.1+000 - K47.10+010.00, Catarman, Camiguin",,CAMIGUIN,,CAMIGUIN,JAPUZ-JANSOL ENTERPRISES,JAPUZ-JANSOL ENTERPRISES,"19,600,000.00",19600000.0,,,11/27/2022,2022-11-27,,
9188,22KE0006,,,"Construction of River Control/ Drainage System at Tangaro Box Culvert, K38+000.00 - K39+220.00, Catarman, Camiguin",,CAMIGUIN,,CAMIGUIN,VICTORIANO C. LIM CONSTRUCTION CORPORATION (FORMERLY: VICTORIANO C. LIM CONSTRUCTION),VICTORIANO C. LIM (FORMERLY: VICTORIANO C. LIM ),"92,157,449.61",92157449.61,,,11/27/2022,2022-11-27,,
9190,22KE0034,2024,2024,"Construction of Alga River Control along Alga Bridge, K38.6+000.00 - K38.6+053.00, K38.60+000 - K38.60+K160.00, Catarman, Camiguin",,CAMIGUIN,III,Region III,JAPUZ-JANSOL ENTERPRISES,JAPUZ-JANSOL ENTERPRISES,"19,034,974.80",19034974.8,05/06/2024,2024-05-06,11/27/2022,2022-11-27,15.02739,120.991905
7247,22FM0024,,,"Construction of Flood Mitigation Structure at Bito River, Sitio Tangigue, Brgy. Baybay Dagat, San Fernando, Masbate",,MASBATE,,MASBATE,A3 CONSTRUCTION & SUPPLY / SISBRO CONSTRUCTION CORPORATION (FORMERLY: SISBRO CONSTRUCTION & SUPPLY),A3 & SUPPLY / SISBRO (FORMERLY: SISBRO & SUPPLY),"32,584,624.86",32584624.86,,,11/27/2022,2022-11-27,,
6028,18EB0117,2025,2025,"Construction of Anahawin River Flood Control Structures, Phase 1, Calintaan, Occidental Mindoro",,OCCIDENTAL MINDORO,Construction of Flood Mitigation Facility,CONSTRUCTION OF FLOOD MITIGATION FACILITY,FFJJ CONSTRUCTION,FFJJ,"47,088,811.23",47088811.23,02/11/2025,2025-02-11,11/27/2022,2022-11-27,14.60288,120.97274
6029,20EB0049,2024,2024,"Construction of Flood Control Project, Busuanga River (Adela Section), Rizal, Occidental Mindoro",,OCCIDENTAL MINDORO,I,Region I,HGG BUILDERS & SUPPLY,HGG & SUPPLY,"48,999,488.98",48999488.98,04/12/2024,2024-04-12,11/27/2022,2022-11-27,17.13242,120.60292
5791,22DN0035,,,"Construction of Flood Control Structure, Calawis River, Brgy. Calawis, Antipolo City",,RIZAL,,RIZAL,ALPHA & OMEGA GEN. CONTRACTOR & DEVELOPMENT CORP.,ALPHA & OMEGA GEN. CONTRACTOR & DEVELOPMENT,"55,033,609.54",55033609.54,,,11/27/2022,2022-11-27,,
5096,22CM0065,2024,2024,"Rehabilitation of Flood Mitigation and Drainage System of Camachile River (Upstream), Sta. 21+960 - Sta. 22+128, Castillejos, Zambales",,ZAMBALES,IV-A,IV-A,ORANI CONSTRUCTION AND SUPPLY CORPORATION (FORMERLY:ORANI BUILDERS & SUPPLY),ORANI AND SUPPLY (FORMERLY:ORANI & SUPPLY),"77,199,999.54",77199999.54,03/01/2024,2024-03-01,11/27/2022,2022-11-27,14.27448,121.115096
